start,end,activity,time_of_the_day,ToiletDoor_1,Fridge_3,GroceriesCupboard_5,ToiletFlush_6,Frontdoor_7,PlatesCupboard_9,BedroomDoor_10,BedPressureRight_12,BedPressureLeft_13,CutleryDrawer_14,StoveLid_15,BedroomMovement_16,BedroomDresser_18,BathroomPIR_19,PianoSeatPressure_20,SinkFloat_21,ServerNookSeatPressure _22,BalconyDoor_24,KitchenWindow_25,Toaster_26,Microwave_27,KitchenPIR_28
31-Jul-2009 11:07:00,31-Jul-2009 11:07:59,takeShower,0.463194444444,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
31-Jul-2009 11:08:00,31-Jul-2009 11:08:59,getDressed,0.463888888889,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:09:00,31-Jul-2009 11:09:59,getDressed,0.464583333333,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
31-Jul-2009 11:10:00,31-Jul-2009 11:10:59,idle,0.465277777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
31-Jul-2009 11:11:00,31-Jul-2009 11:11:59,idle,0.465972222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
31-Jul-2009 11:12:00,31-Jul-2009 11:12:59,useToilet,0.466666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
31-Jul-2009 11:13:00,31-Jul-2009 11:13:59,useToilet,0.467361111111,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
31-Jul-2009 11:14:00,31-Jul-2009 11:14:59,idle,0.468055555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
31-Jul-2009 11:15:00,31-Jul-2009 11:15:59,idle,0.46875,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
31-Jul-2009 11:16:00,31-Jul-2009 11:16:59,idle,0.469444444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
31-Jul-2009 11:17:00,31-Jul-2009 11:17:59,idle,0.470138888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
31-Jul-2009 11:18:00,31-Jul-2009 11:18:59,brushTeeth,0.470833333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1
31-Jul-2009 11:19:00,31-Jul-2009 11:19:59,brushTeeth,0.471527777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
31-Jul-2009 11:20:00,31-Jul-2009 11:20:59,idle,0.472222222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
31-Jul-2009 11:21:00,31-Jul-2009 11:21:59,idle,0.472916666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
31-Jul-2009 11:22:00,31-Jul-2009 11:22:59,leaveHouse,0.473611111111,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:23:00,31-Jul-2009 11:23:59,leaveHouse,0.474305555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:24:00,31-Jul-2009 11:24:59,leaveHouse,0.475,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:25:00,31-Jul-2009 11:25:59,leaveHouse,0.475694444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:26:00,31-Jul-2009 11:26:59,leaveHouse,0.476388888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:27:00,31-Jul-2009 11:27:59,leaveHouse,0.477083333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:28:00,31-Jul-2009 11:28:59,leaveHouse,0.477777777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:29:00,31-Jul-2009 11:29:59,leaveHouse,0.478472222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:30:00,31-Jul-2009 11:30:59,leaveHouse,0.479166666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:31:00,31-Jul-2009 11:31:59,leaveHouse,0.479861111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:32:00,31-Jul-2009 11:32:59,leaveHouse,0.480555555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:33:00,31-Jul-2009 11:33:59,leaveHouse,0.48125,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:34:00,31-Jul-2009 11:34:59,leaveHouse,0.481944444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:35:00,31-Jul-2009 11:35:59,leaveHouse,0.482638888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:36:00,31-Jul-2009 11:36:59,leaveHouse,0.483333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:37:00,31-Jul-2009 11:37:59,leaveHouse,0.484027777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:38:00,31-Jul-2009 11:38:59,leaveHouse,0.484722222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:39:00,31-Jul-2009 11:39:59,leaveHouse,0.485416666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:40:00,31-Jul-2009 11:40:59,leaveHouse,0.486111111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:41:00,31-Jul-2009 11:41:59,leaveHouse,0.486805555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:42:00,31-Jul-2009 11:42:59,leaveHouse,0.4875,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:43:00,31-Jul-2009 11:43:59,leaveHouse,0.488194444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:44:00,31-Jul-2009 11:44:59,leaveHouse,0.488888888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:45:00,31-Jul-2009 11:45:59,leaveHouse,0.489583333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:46:00,31-Jul-2009 11:46:59,leaveHouse,0.490277777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:47:00,31-Jul-2009 11:47:59,leaveHouse,0.490972222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:48:00,31-Jul-2009 11:48:59,leaveHouse,0.491666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:49:00,31-Jul-2009 11:49:59,leaveHouse,0.492361111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:50:00,31-Jul-2009 11:50:59,leaveHouse,0.493055555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:51:00,31-Jul-2009 11:51:59,leaveHouse,0.49375,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:52:00,31-Jul-2009 11:52:59,leaveHouse,0.494444444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:53:00,31-Jul-2009 11:53:59,leaveHouse,0.495138888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:54:00,31-Jul-2009 11:54:59,leaveHouse,0.495833333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:55:00,31-Jul-2009 11:55:59,leaveHouse,0.496527777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:56:00,31-Jul-2009 11:56:59,leaveHouse,0.497222222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:57:00,31-Jul-2009 11:57:59,leaveHouse,0.497916666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:58:00,31-Jul-2009 11:58:59,leaveHouse,0.498611111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 11:59:00,31-Jul-2009 11:59:59,leaveHouse,0.499305555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:00:00,31-Jul-2009 12:00:59,leaveHouse,0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:01:00,31-Jul-2009 12:01:59,leaveHouse,0.500694444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:02:00,31-Jul-2009 12:02:59,leaveHouse,0.501388888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:03:00,31-Jul-2009 12:03:59,leaveHouse,0.502083333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:04:00,31-Jul-2009 12:04:59,leaveHouse,0.502777777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:05:00,31-Jul-2009 12:05:59,leaveHouse,0.503472222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:06:00,31-Jul-2009 12:06:59,leaveHouse,0.504166666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:07:00,31-Jul-2009 12:07:59,leaveHouse,0.504861111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:08:00,31-Jul-2009 12:08:59,leaveHouse,0.505555555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:09:00,31-Jul-2009 12:09:59,leaveHouse,0.50625,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:10:00,31-Jul-2009 12:10:59,leaveHouse,0.506944444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:11:00,31-Jul-2009 12:11:59,leaveHouse,0.507638888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:12:00,31-Jul-2009 12:12:59,leaveHouse,0.508333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:13:00,31-Jul-2009 12:13:59,leaveHouse,0.509027777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:14:00,31-Jul-2009 12:14:59,leaveHouse,0.509722222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:15:00,31-Jul-2009 12:15:59,leaveHouse,0.510416666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:16:00,31-Jul-2009 12:16:59,leaveHouse,0.511111111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:17:00,31-Jul-2009 12:17:59,leaveHouse,0.511805555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:18:00,31-Jul-2009 12:18:59,leaveHouse,0.5125,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:19:00,31-Jul-2009 12:19:59,leaveHouse,0.513194444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:20:00,31-Jul-2009 12:20:59,leaveHouse,0.513888888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:21:00,31-Jul-2009 12:21:59,leaveHouse,0.514583333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:22:00,31-Jul-2009 12:22:59,leaveHouse,0.515277777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:23:00,31-Jul-2009 12:23:59,leaveHouse,0.515972222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:24:00,31-Jul-2009 12:24:59,leaveHouse,0.516666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:25:00,31-Jul-2009 12:25:59,leaveHouse,0.517361111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:26:00,31-Jul-2009 12:26:59,leaveHouse,0.518055555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:27:00,31-Jul-2009 12:27:59,leaveHouse,0.51875,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:28:00,31-Jul-2009 12:28:59,leaveHouse,0.519444444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:29:00,31-Jul-2009 12:29:59,leaveHouse,0.520138888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:30:00,31-Jul-2009 12:30:59,leaveHouse,0.520833333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:31:00,31-Jul-2009 12:31:59,leaveHouse,0.521527777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:32:00,31-Jul-2009 12:32:59,leaveHouse,0.522222222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:33:00,31-Jul-2009 12:33:59,leaveHouse,0.522916666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:34:00,31-Jul-2009 12:34:59,leaveHouse,0.523611111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:35:00,31-Jul-2009 12:35:59,leaveHouse,0.524305555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:36:00,31-Jul-2009 12:36:59,leaveHouse,0.525,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:37:00,31-Jul-2009 12:37:59,leaveHouse,0.525694444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:38:00,31-Jul-2009 12:38:59,leaveHouse,0.526388888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:39:00,31-Jul-2009 12:39:59,leaveHouse,0.527083333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:40:00,31-Jul-2009 12:40:59,leaveHouse,0.527777777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:41:00,31-Jul-2009 12:41:59,leaveHouse,0.528472222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:42:00,31-Jul-2009 12:42:59,leaveHouse,0.529166666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:43:00,31-Jul-2009 12:43:59,leaveHouse,0.529861111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:44:00,31-Jul-2009 12:44:59,leaveHouse,0.530555555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:45:00,31-Jul-2009 12:45:59,leaveHouse,0.53125,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:46:00,31-Jul-2009 12:46:59,leaveHouse,0.531944444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:47:00,31-Jul-2009 12:47:59,leaveHouse,0.532638888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:48:00,31-Jul-2009 12:48:59,leaveHouse,0.533333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:49:00,31-Jul-2009 12:49:59,leaveHouse,0.534027777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:50:00,31-Jul-2009 12:50:59,leaveHouse,0.534722222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:51:00,31-Jul-2009 12:51:59,leaveHouse,0.535416666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:52:00,31-Jul-2009 12:52:59,leaveHouse,0.536111111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:53:00,31-Jul-2009 12:53:59,leaveHouse,0.536805555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:54:00,31-Jul-2009 12:54:59,leaveHouse,0.5375,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:55:00,31-Jul-2009 12:55:59,leaveHouse,0.538194444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:56:00,31-Jul-2009 12:56:59,leaveHouse,0.538888888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:57:00,31-Jul-2009 12:57:59,leaveHouse,0.539583333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:58:00,31-Jul-2009 12:58:59,leaveHouse,0.540277777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 12:59:00,31-Jul-2009 12:59:59,leaveHouse,0.540972222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:00:00,31-Jul-2009 13:00:59,leaveHouse,0.541666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:01:00,31-Jul-2009 13:01:59,leaveHouse,0.542361111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:02:00,31-Jul-2009 13:02:59,leaveHouse,0.543055555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:03:00,31-Jul-2009 13:03:59,leaveHouse,0.54375,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:04:00,31-Jul-2009 13:04:59,leaveHouse,0.544444444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:05:00,31-Jul-2009 13:05:59,leaveHouse,0.545138888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:06:00,31-Jul-2009 13:06:59,leaveHouse,0.545833333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:07:00,31-Jul-2009 13:07:59,leaveHouse,0.546527777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:08:00,31-Jul-2009 13:08:59,leaveHouse,0.547222222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:09:00,31-Jul-2009 13:09:59,leaveHouse,0.547916666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:10:00,31-Jul-2009 13:10:59,leaveHouse,0.548611111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:11:00,31-Jul-2009 13:11:59,leaveHouse,0.549305555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:12:00,31-Jul-2009 13:12:59,leaveHouse,0.55,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:13:00,31-Jul-2009 13:13:59,leaveHouse,0.550694444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:14:00,31-Jul-2009 13:14:59,leaveHouse,0.551388888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:15:00,31-Jul-2009 13:15:59,leaveHouse,0.552083333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:16:00,31-Jul-2009 13:16:59,leaveHouse,0.552777777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:17:00,31-Jul-2009 13:17:59,leaveHouse,0.553472222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:18:00,31-Jul-2009 13:18:59,leaveHouse,0.554166666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:19:00,31-Jul-2009 13:19:59,leaveHouse,0.554861111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:20:00,31-Jul-2009 13:20:59,leaveHouse,0.555555555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:21:00,31-Jul-2009 13:21:59,leaveHouse,0.55625,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:22:00,31-Jul-2009 13:22:59,leaveHouse,0.556944444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:23:00,31-Jul-2009 13:23:59,leaveHouse,0.557638888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:24:00,31-Jul-2009 13:24:59,leaveHouse,0.558333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:25:00,31-Jul-2009 13:25:59,leaveHouse,0.559027777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:26:00,31-Jul-2009 13:26:59,leaveHouse,0.559722222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:27:00,31-Jul-2009 13:27:59,leaveHouse,0.560416666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:28:00,31-Jul-2009 13:28:59,leaveHouse,0.561111111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:29:00,31-Jul-2009 13:29:59,leaveHouse,0.561805555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:30:00,31-Jul-2009 13:30:59,leaveHouse,0.5625,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:31:00,31-Jul-2009 13:31:59,leaveHouse,0.563194444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:32:00,31-Jul-2009 13:32:59,leaveHouse,0.563888888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:33:00,31-Jul-2009 13:33:59,leaveHouse,0.564583333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:34:00,31-Jul-2009 13:34:59,leaveHouse,0.565277777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:35:00,31-Jul-2009 13:35:59,leaveHouse,0.565972222222,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:36:00,31-Jul-2009 13:36:59,leaveHouse,0.566666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:37:00,31-Jul-2009 13:37:59,leaveHouse,0.567361111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:38:00,31-Jul-2009 13:38:59,leaveHouse,0.568055555556,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:39:00,31-Jul-2009 13:39:59,leaveHouse,0.56875,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:40:00,31-Jul-2009 13:40:59,leaveHouse,0.569444444444,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:41:00,31-Jul-2009 13:41:59,leaveHouse,0.570138888889,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:42:00,31-Jul-2009 13:42:59,leaveHouse,0.570833333333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
31-Jul-2009 13:43:00,31-Jul-2009 13:43:59,leaveHouse,0.571527777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
